id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1007,45,management,married,tertiary,unknown,0,-114.0,1,0,cellular,20,apr,257,1,-1,0,unknown,0
1008,49,services,married,secondary,Lisboa,0,494.0,0,0,unknown,17,jun,196,4,-1,0,unknown,0
1009,53,unemployed,married,secondary,Lisboa,0,94.0,0,0,cellular,10,aug,493,1,181,14,success,1
1010,46,blue-collar,married,secondary,unknown,0,836.0,0,0,cellular,27,aug,199,4,-1,0,unknown,0
1011,54,housemaid,married,primary,unknown,0,167.0,1,0,cellular,22,jul,106,2,-1,0,unknown,0
1012,45,entrepreneur,married,secondary,Amadora,0,781.0,0,1,cellular,17,nov,652,2,126,2,failure,1
1013,40,management,married,tertiary,unknown,0,0.0,1,0,unknown,6,jun,300,5,-1,0,unknown,0
1014,30,blue-collar,married,secondary,unknown,0,1177.0,0,1,cellular,8,jul,220,2,-1,0,unknown,0
1015,43,technician,married,secondary,unknown,0,381.0,1,0,cellular,16,jul,191,6,-1,0,unknown,0
1016,41,management,married,tertiary,unknown,0,557.0,1,1,cellular,12,aug,148,4,-1,0,unknown,0
1017,51,technician,divorced,secondary,Lisboa,0,5964.0,1,0,cellular,18,nov,577,4,-1,0,unknown,0
1018,32,services,single,secondary,Lisboa,0,671.0,1,0,cellular,17,apr,237,2,345,3,failure,0
1019,45,blue-collar,single,primary,unknown,0,116.0,1,0,cellular,15,may,16,5,365,1,failure,0
1020,33,self-employed,married,tertiary,unknown,0,1099.0,0,0,cellular,5,feb,111,5,-1,0,unknown,0
1021,30,blue-collar,married,primary,unknown,0,179.0,1,0,unknown,29,may,764,2,-1,0,unknown,0
1022,41,administrator,married,secondary,unknown,0,158.0,1,0,cellular,1,oct,250,2,120,4,other,0
1023,40,technician,married,secondary,Lisboa,0,0.0,0,0,cellular,29,jul,109,2,-1,0,unknown,0
1024,38,services,married,secondary,unknown,0,1241.62652197089,1,0,unknown,3,jun,132,5,-1,0,unknown,0
1025,61,retired,divorced,primary,Lisboa,0,3624.0,0,0,cellular,25,nov,342,1,-1,0,unknown,1
1026,31,technician,married,tertiary,unknown,0,-502.0,1,1,unknown,26,may,523,2,-1,0,unknown,0
1027,47,administrator,single,secondary,unknown,0,2540.0,0,0,cellular,18,nov,110,5,-1,0,unknown,0
1028,23,services,single,secondary,unknown,0,665.0,1,0,unknown,28,may,1183,1,-1,0,unknown,1
1029,45,unemployed,married,secondary,Lisboa,0,1603.0,0,0,unknown,9,jun,164,2,-1,0,unknown,0
1030,31,housemaid,married,tertiary,Coimbra,0,2190.0,1,0,telephone,12,may,25,6,258,18,other,0
1031,40,services,divorced,primary,unknown,0,471.0,1,0,cellular,16,apr,1156,1,345,2,failure,1
1032,57,blue-collar,married,secondary,unknown,0,5935.0,1,1,cellular,19,nov,90,2,198,1,failure,0
1033,58,self-employed,married,tertiary,Lisboa,0,584.0,1,0,cellular,14,aug,124,3,-1,0,unknown,0
1034,38,technician,married,secondary,unknown,0,0.0,0,0,cellular,28,aug,176,10,-1,0,unknown,0
1035,32,services,married,secondary,Porto,0,38.0,1,0,cellular,15,may,744,1,-1,0,unknown,1
1036,28,blue-collar,married,primary,Lisboa,0,674.0,1,0,telephone,20,apr,22,1,-1,0,unknown,0
1037,36,management,married,unknown,Lisboa,0,0.0,0,0,unknown,5,jun,131,1,-1,0,unknown,0
1038,41,retired,married,primary,Amadora,0,1720.0,0,0,cellular,12,nov,150,1,463,5,failure,0
1039,28,technician,married,secondary,Lisboa,0,158.0,1,1,telephone,24,jul,77,1,-1,0,unknown,0
1040,44,technician,divorced,secondary,unknown,0,177.0,1,0,cellular,8,may,364,1,365,3,failure,0
1041,37,blue-collar,single,unknown,unknown,0,871.0,1,0,cellular,2,aug,209,1,542,4,failure,0
1042,39,management,single,tertiary,Porto,0,763.0,0,0,cellular,22,feb,543,1,189,1,failure,1
1043,44,housemaid,married,secondary,unknown,0,281.0,1,0,unknown,8,may,604,1,-1,0,unknown,0
1044,54,management,single,tertiary,unknown,0,0.0,1,0,unknown,3,jun,68,1,-1,0,unknown,0
1045,55,technician,divorced,tertiary,Porto,0,2298.0,1,0,cellular,29,jul,66,1,-1,0,unknown,0
1046,67,management,single,tertiary,unknown,0,3377.0,0,0,telephone,23,apr,77,2,-1,0,unknown,0
1047,27,blue-collar,married,secondary,Lisboa,0,821.0,1,1,unknown,16,sep,23,1,778,41,other,0
1048,50,management,married,tertiary,unknown,0,1657.64584735408,1,0,cellular,10,jul,103,1,-1,0,unknown,0
1049,63,retired,married,tertiary,Lisboa,0,262.0,0,0,cellular,8,jul,335,1,-1,0,unknown,0
1050,33,technician,divorced,secondary,Lisboa,0,855.0,1,0,cellular,15,may,124,3,-1,0,unknown,0
1051,60,technician,single,tertiary,Lisboa,0,2934.0,0,0,cellular,8,aug,233,2,-1,0,unknown,0
1052,63,unemployed,married,primary,Lisboa,0,0.0,0,0,telephone,30,nov,337,3,-1,0,unknown,0
1053,47,blue-collar,married,primary,unknown,0,193.0,1,0,cellular,29,aug,171,2,-1,0,unknown,0
1054,29,blue-collar,married,primary,unknown,0,544.0,0,1,cellular,21,jul,121,4,-1,0,unknown,0
1055,45,services,divorced,secondary,unknown,0,396.0,1,1,cellular,1,apr,251,4,329,4,failure,0
1056,58,unknown,married,unknown,Lisboa,0,68.0,0,0,cellular,2,apr,268,1,-1,0,unknown,1
1057,40,unemployed,single,primary,Porto,0,5613.0,1,0,unknown,19,jun,152,2,-1,0,unknown,0
1058,49,blue-collar,married,secondary,unknown,0,165.0,0,1,cellular,25,jul,682,10,-1,0,unknown,0
1059,30,technician,single,secondary,unknown,0,224.0,1,0,cellular,8,aug,298,2,-1,0,unknown,0
1060,32,services,single,secondary,Lisboa,0,259.0,1,0,unknown,27,may,363,2,-1,0,unknown,0
1061,29,blue-collar,single,secondary,Lisboa,0,-138.0,1,1,unknown,8,may,271,5,-1,0,unknown,0
1062,41,blue-collar,married,primary,unknown,0,178.0,1,0,unknown,20,jul,5,1,791,1,failure,0
1063,41,technician,married,secondary,unknown,0,1394.3558843005246,0,0,unknown,19,jun,532,1,-1,0,unknown,0
1064,57,retired,married,primary,unknown,0,70.0,1,1,unknown,16,may,186,5,-1,0,unknown,0
1065,50,blue-collar,married,primary,unknown,0,414.0,1,0,unknown,29,may,121,1,-1,0,unknown,0
1066,48,management,single,secondary,Amadora,0,1106.0,0,1,cellular,8,jul,265,1,-1,0,unknown,0
1067,74,retired,married,unknown,Lisboa,0,7819.0,0,0,cellular,6,aug,165,3,-1,0,unknown,0
1068,49,blue-collar,single,secondary,Lisboa,0,7426.0,0,0,telephone,20,nov,65,2,-1,0,unknown,0
1069,33,unemployed,single,tertiary,unknown,0,14889.0,1,0,cellular,3,feb,22,3,-1,0,unknown,0
1070,38,technician,single,tertiary,unknown,0,103.0,0,0,cellular,19,aug,490,4,-1,0,unknown,0
1071,31,management,single,tertiary,unknown,0,2734.0,1,0,cellular,15,may,858,3,-1,0,unknown,1
1072,40,blue-collar,married,secondary,Porto,0,52.0,1,0,unknown,6,may,182,1,-1,0,unknown,0
1073,27,technician,single,secondary,unknown,0,151.0,0,0,cellular,30,jul,139,3,-1,0,unknown,0
1074,45,entrepreneur,married,secondary,Porto,0,404.0,1,0,unknown,30,may,390,2,-1,0,unknown,0
1075,42,administrator,married,secondary,unknown,0,-396.0,1,0,cellular,11,may,80,1,308,4,failure,0
1076,29,management,married,tertiary,unknown,0,1387.0,1,0,cellular,18,may,256,2,-1,0,unknown,1
1077,37,entrepreneur,divorced,tertiary,Lisboa,0,66.0,0,0,cellular,18,nov,1164,2,-1,0,unknown,1
1078,41,self-employed,married,tertiary,Porto,0,-326.0,1,1,unknown,23,may,86,2,-1,0,unknown,0
1079,27,technician,single,tertiary,Coimbra,0,-291.0,1,0,unknown,20,may,66,2,-1,0,unknown,0
1080,25,student,single,tertiary,Lisboa,0,938.0,1,0,cellular,14,may,36,1,352,1,other,0
1081,30,unemployed,divorced,secondary,unknown,0,7105.0,0,0,cellular,22,dec,321,2,-1,0,unknown,1
1082,27,management,single,tertiary,Lisboa,0,2849.0,0,0,cellular,5,feb,335,1,-1,0,unknown,0
1083,44,administrator,married,secondary,Amadora,0,734.0,1,0,unknown,30,may,38,5,-1,0,unknown,0
1084,33,administrator,married,secondary,unknown,0,0.0,0,0,cellular,4,nov,86,3,-1,0,unknown,0
1085,41,administrator,married,secondary,Porto,0,4178.0,0,0,unknown,20,jun,168,2,-1,0,unknown,0
1086,42,management,married,primary,Porto,0,1423.6103246398086,0,0,unknown,9,jun,238,1,-1,0,unknown,0
1087,45,services,married,tertiary,unknown,0,4958.0,0,0,cellular,4,may,212,4,-1,0,unknown,0
1088,52,services,married,unknown,unknown,0,337.0,1,0,unknown,19,may,85,3,-1,0,unknown,0
1089,35,technician,single,tertiary,unknown,0,2650.0,0,0,cellular,25,aug,133,8,-1,0,unknown,0
1090,32,management,single,tertiary,unknown,0,0.0,0,0,cellular,22,aug,148,2,-1,0,unknown,0
1091,36,management,married,unknown,Lisboa,0,-35.0,1,1,unknown,21,may,17,2,-1,0,unknown,0
1092,35,administrator,married,secondary,unknown,0,1035.0,1,1,unknown,9,jun,274,2,-1,0,unknown,0
1093,36,blue-collar,married,secondary,Faro,0,0.0,1,0,cellular,8,may,171,1,172,3,failure,0
1094,46,blue-collar,married,secondary,Porto,0,0.0,0,0,cellular,14,aug,61,4,-1,0,unknown,0
1095,58,management,divorced,tertiary,unknown,0,1842.956839084514,1,0,cellular,21,nov,675,4,171,4,failure,0
1096,33,blue-collar,single,unknown,Lisboa,0,514.0,1,0,cellular,17,apr,225,1,-1,0,unknown,0
1097,62,management,married,tertiary,Porto,0,10373.0,0,0,cellular,12,aug,344,3,-1,0,unknown,0
1098,27,technician,single,secondary,unknown,0,274.0,1,0,cellular,16,apr,483,2,-1,0,unknown,0
1099,30,administrator,married,tertiary,unknown,0,501.0,1,1,cellular,25,may,92,1,-1,0,unknown,0
1100,39,services,divorced,secondary,unknown,0,-388.0,1,0,cellular,9,jul,205,2,-1,0,unknown,0
1101,31,management,single,tertiary,unknown,0,630.0,0,0,cellular,2,feb,70,2,-1,0,unknown,0
1102,36,self-employed,married,secondary,Lisboa,0,189.0,1,0,cellular,19,nov,136,1,120,1,failure,0
1103,40,self-employed,married,secondary,Braga,0,311.0,1,0,unknown,20,may,723,2,-1,0,unknown,0
1104,53,technician,married,secondary,unknown,0,137.0,0,1,unknown,26,may,129,1,-1,0,unknown,0
1105,40,technician,divorced,tertiary,unknown,0,1871.0,1,0,cellular,17,nov,64,1,-1,0,unknown,0
1106,35,services,married,secondary,unknown,0,871.0,1,0,unknown,1,jul,108,1,-1,0,unknown,0
1107,34,services,married,secondary,unknown,0,-99.0,1,1,cellular,7,may,258,2,-1,0,unknown,0
1108,60,blue-collar,married,primary,Porto,0,0.0,0,1,cellular,13,aug,324,4,-1,0,unknown,0
1109,27,student,single,tertiary,unknown,0,952.3106988946585,0,0,cellular,5,mar,82,3,-1,0,unknown,1
1110,40,blue-collar,single,secondary,unknown,0,0.0,1,0,cellular,5,may,95,1,-1,0,unknown,0
1111,60,blue-collar,married,secondary,unknown,0,751.0,1,0,unknown,14,may,115,3,-1,0,unknown,0
1112,29,blue-collar,single,unknown,Lisboa,0,913.0,1,0,telephone,14,may,188,1,352,2,failure,0
1113,50,technician,married,secondary,Porto,0,-70.0,1,1,cellular,28,jan,391,2,191,1,failure,0
1114,53,entrepreneur,single,unknown,unknown,0,717.0,0,0,cellular,30,jul,594,2,-1,0,unknown,0
1115,58,self-employed,married,tertiary,Porto,0,6237.0,1,0,cellular,20,nov,88,2,-1,0,unknown,0
1116,45,administrator,married,secondary,unknown,0,5021.0,0,0,cellular,14,jan,233,1,-1,0,unknown,1
1117,59,management,divorced,secondary,Porto,0,0.0,0,0,cellular,22,aug,125,2,-1,0,unknown,0
1118,31,management,married,tertiary,Lisboa,0,199.0,1,1,cellular,11,aug,127,2,461,4,success,0
1119,32,technician,single,secondary,Lisboa,0,26.0,0,1,cellular,25,jul,110,1,-1,0,unknown,0
1120,29,blue-collar,married,secondary,unknown,0,313.0,1,1,unknown,7,may,144,1,-1,0,unknown,0
1121,47,management,married,tertiary,Amadora,0,3158.0,1,0,unknown,14,may,282,1,-1,0,unknown,0
1122,66,housemaid,married,primary,Braga,0,40.0,0,0,telephone,14,oct,290,2,-1,0,unknown,1
1123,38,management,married,tertiary,unknown,0,0.0,0,0,cellular,5,feb,214,2,-1,0,unknown,0
1124,30,technician,married,unknown,unknown,1,-315.0,1,0,unknown,8,may,201,2,-1,0,unknown,0
1125,32,blue-collar,married,primary,Lisboa,0,885.0,1,0,unknown,21,may,127,2,-1,0,unknown,0
1126,33,blue-collar,divorced,secondary,Porto,0,126.0,1,0,unknown,7,may,248,3,-1,0,unknown,0
1127,30,blue-collar,single,secondary,unknown,0,130.0,0,0,telephone,5,dec,291,1,-1,0,unknown,0
1128,32,services,married,secondary,Porto,0,-173.0,1,0,cellular,28,jul,300,2,-1,0,unknown,0
1129,49,management,married,tertiary,Porto,0,176.0,1,1,cellular,14,jul,102,2,-1,0,unknown,0
1130,45,technician,single,secondary,Lisboa,0,1044.0,1,0,unknown,3,jun,239,8,-1,0,unknown,0
1131,52,housemaid,married,primary,Lisboa,0,10943.0,0,0,cellular,16,sep,292,1,-1,0,unknown,1
1132,31,blue-collar,married,secondary,Lisboa,0,-204.0,1,1,cellular,11,aug,429,7,-1,0,unknown,0
1133,34,technician,single,secondary,unknown,0,1140.8502709417003,1,0,unknown,20,may,1182,4,-1,0,unknown,1
1135,80,retired,married,secondary,Porto,0,8304.0,0,0,cellular,6,apr,681,1,118,11,success,0
1136,40,blue-collar,married,secondary,Lisboa,0,1342.3761095660934,0,0,cellular,20,aug,391,4,-1,0,unknown,0
1137,46,administrator,divorced,primary,unknown,0,50.0,1,1,cellular,23,jul,379,1,-1,0,unknown,0
1138,35,blue-collar,single,secondary,Braga,0,362.0,1,0,cellular,17,apr,54,2,-1,0,unknown,0
1139,52,housemaid,married,primary,Lisboa,0,200.0,0,0,cellular,13,aug,224,2,-1,0,unknown,0
1140,32,services,married,secondary,Lisboa,0,580.0,1,0,cellular,30,apr,69,1,-1,0,unknown,0
1141,30,technician,single,tertiary,Lisboa,0,97.0,0,0,cellular,4,aug,417,1,-1,0,unknown,0
1142,51,self-employed,single,secondary,unknown,0,0.0,0,0,cellular,29,oct,1707,2,-1,0,unknown,1
1143,46,management,married,unknown,Lisboa,0,802.0,1,0,cellular,30,jan,445,1,189,1,failure,0
1144,29,blue-collar,married,primary,unknown,0,248.0,1,0,cellular,18,may,113,1,-1,0,unknown,0
1145,36,administrator,single,tertiary,Porto,0,364.0,0,1,cellular,31,aug,185,1,123,1,failure,1
1146,42,technician,divorced,secondary,Lisboa,0,1689.0,1,0,cellular,31,jul,50,2,-1,0,unknown,0
1147,30,administrator,married,secondary,Porto,0,215.0,0,1,cellular,4,jul,95,2,-1,0,unknown,0
1148,52,technician,married,unknown,unknown,0,0.0,1,0,cellular,17,nov,136,1,-1,0,unknown,0
1149,46,technician,married,secondary,Lisboa,0,2149.0,1,0,cellular,15,apr,282,2,-1,0,unknown,1
1150,40,blue-collar,single,secondary,Lisboa,0,259.0,1,0,unknown,19,may,287,1,-1,0,unknown,0
1151,51,blue-collar,married,secondary,unknown,0,575.0,0,1,cellular,20,nov,168,2,-1,0,unknown,0
1152,29,management,single,tertiary,Lisboa,0,3041.0,1,0,cellular,8,may,606,3,-1,0,unknown,1
1153,33,blue-collar,married,secondary,Lisboa,0,139.0,1,1,cellular,18,may,732,2,291,5,failure,1
1154,40,blue-collar,single,unknown,unknown,0,-90.0,1,0,unknown,13,may,415,1,-1,0,unknown,0
1155,33,management,married,tertiary,unknown,0,158.0,0,0,cellular,30,apr,169,2,83,2,success,0
1156,41,management,married,tertiary,Lisboa,0,3872.0,0,0,cellular,15,oct,231,1,-1,0,unknown,0
1157,46,blue-collar,married,secondary,Porto,0,781.0,0,0,unknown,13,may,152,1,-1,0,unknown,0
1158,51,retired,single,tertiary,unknown,0,730.0,1,0,unknown,18,nov,287,2,-1,0,unknown,0
1159,41,technician,married,secondary,unknown,0,305.0,1,1,cellular,10,jul,61,4,-1,0,unknown,0
1160,32,services,married,secondary,unknown,0,386.0,0,0,cellular,30,apr,222,1,-1,0,unknown,0
1161,44,services,married,secondary,unknown,0,983.0,0,0,cellular,28,jan,123,1,-1,0,unknown,0
1162,57,retired,married,primary,Lisboa,0,3401.0,1,0,unknown,14,may,271,2,-1,0,unknown,0
1163,32,management,married,tertiary,unknown,0,0.0,0,0,cellular,19,aug,198,6,-1,0,unknown,0
1164,27,unemployed,single,primary,Lisboa,0,93.0,0,0,unknown,11,oct,4,1,-1,0,unknown,0
1165,80,retired,married,secondary,unknown,0,668.0,0,0,telephone,8,jul,250,1,371,1,success,1
1166,43,unemployed,married,secondary,unknown,0,0.0,1,0,unknown,6,may,245,1,-1,0,unknown,0
1167,34,technician,divorced,secondary,unknown,0,0.0,1,1,cellular,20,apr,110,2,269,2,other,0
1168,34,management,married,tertiary,Braga,0,115.0,1,0,cellular,26,apr,117,3,-1,0,unknown,0
1169,34,services,single,secondary,unknown,0,15.0,0,0,cellular,31,aug,104,1,-1,0,unknown,0
1170,33,services,single,secondary,unknown,0,245.0,1,0,unknown,2,jun,140,3,-1,0,unknown,0
1171,33,management,married,tertiary,unknown,0,1144.0788512583076,0,0,cellular,15,jun,92,2,312,2,failure,0
1172,30,management,single,tertiary,unknown,0,1077.0,0,0,cellular,18,aug,128,4,-1,0,unknown,0
1173,55,blue-collar,married,primary,unknown,0,396.0,0,0,cellular,22,aug,74,2,-1,0,unknown,0
1174,59,management,married,tertiary,Lisboa,0,20798.0,1,0,cellular,21,nov,9,7,-1,0,unknown,0
1175,28,unemployed,married,tertiary,unknown,0,482.0,0,0,cellular,25,may,119,1,-1,0,unknown,1
1176,31,technician,married,secondary,Lisboa,0,0.0,0,0,cellular,14,jul,229,3,-1,0,unknown,0
1177,22,student,single,tertiary,Porto,0,1258.0,0,0,cellular,10,dec,182,1,156,1,failure,0
1178,33,management,married,tertiary,unknown,0,6513.0,1,0,cellular,11,jan,170,1,343,1,other,1
1179,68,retired,divorced,primary,Coimbra,0,695.0,0,0,cellular,9,apr,233,1,-1,0,unknown,1
1180,56,retired,married,primary,Amadora,0,16432.0,0,0,cellular,19,feb,702,2,189,2,failure,0
1182,28,blue-collar,married,secondary,unknown,0,1958.0,1,0,unknown,3,jun,196,1,-1,0,unknown,0
1183,22,administrator,single,tertiary,Porto,0,897.0,1,0,cellular,4,feb,133,4,-1,0,unknown,1
1184,43,administrator,single,secondary,unknown,0,1436.6232546511467,1,0,cellular,4,feb,390,2,-1,0,unknown,0
1185,33,management,married,secondary,unknown,1,7.0,0,1,cellular,20,aug,239,2,-1,0,unknown,0
1186,33,technician,married,secondary,unknown,0,105.0,1,1,unknown,20,may,360,1,-1,0,unknown,0
1187,41,administrator,single,secondary,Lisboa,0,334.0,1,0,cellular,13,may,14,4,331,22,other,0
1188,29,blue-collar,single,secondary,Lisboa,0,-37.0,1,0,unknown,4,jun,182,1,-1,0,unknown,0
1189,46,administrator,divorced,secondary,unknown,0,-637.0,1,0,cellular,8,may,218,1,172,1,failure,0
1190,26,unemployed,married,tertiary,Braga,0,454.0,1,1,unknown,23,may,28,18,-1,0,unknown,0
1191,29,administrator,married,primary,unknown,0,624.0,1,0,unknown,12,may,246,1,-1,0,unknown,0
1192,45,management,married,primary,unknown,0,15035.0,1,0,cellular,12,may,158,1,-1,0,unknown,0
1193,33,management,married,secondary,Lisboa,0,588.0,1,0,cellular,18,may,11,5,-1,0,unknown,0
1194,35,administrator,divorced,secondary,unknown,0,454.0,1,0,cellular,10,jul,154,1,-1,0,unknown,0
1195,60,management,married,primary,unknown,0,-70.0,1,0,cellular,13,may,65,2,-1,0,unknown,0
1196,36,unemployed,single,secondary,Porto,0,115.0,0,0,cellular,9,feb,71,2,-1,0,unknown,0
1197,31,management,married,tertiary,unknown,0,1224.0,1,1,cellular,20,nov,75,2,119,2,success,0
1198,34,blue-collar,married,secondary,unknown,0,0.0,1,1,cellular,7,may,175,4,-1,0,unknown,0
1199,60,retired,single,primary,Porto,0,470.0,0,0,unknown,16,jun,100,2,-1,0,unknown,0
1200,31,management,married,tertiary,unknown,0,1812.0,0,0,cellular,12,aug,112,1,104,1,success,0
1201,35,technician,single,tertiary,unknown,0,458.0,1,0,cellular,8,apr,2129,1,322,3,failure,0
1202,38,blue-collar,single,unknown,Braga,0,573.0,1,0,unknown,12,may,334,7,-1,0,unknown,0
1203,33,administrator,single,tertiary,Porto,0,475.0,1,0,cellular,7,may,1046,1,-1,0,unknown,1
1204,36,administrator,married,secondary,Lisboa,0,0.0,1,0,cellular,24,apr,83,2,-1,0,unknown,0
1205,45,management,married,tertiary,unknown,0,1323.0,1,0,cellular,17,nov,550,1,-1,0,unknown,0
1206,42,administrator,married,secondary,Amadora,0,534.0,1,0,unknown,16,may,139,2,-1,0,unknown,0
1207,31,blue-collar,single,secondary,Porto,0,-538.0,0,1,cellular,6,feb,521,1,-1,0,unknown,0
1208,28,management,single,tertiary,unknown,0,185.0,0,0,cellular,30,jan,651,2,-1,0,unknown,0
1209,28,blue-collar,single,secondary,Lisboa,0,1955.0,0,0,cellular,29,jan,25,2,-1,0,unknown,0
1210,39,services,single,secondary,unknown,0,1163.0,1,0,cellular,7,may,432,3,363,2,other,0
1211,37,management,married,tertiary,unknown,0,0.0,0,0,cellular,14,sep,155,1,-1,0,unknown,0
1212,36,blue-collar,married,unknown,unknown,0,0.0,0,0,cellular,24,jul,120,5,-1,0,unknown,0
1213,57,unemployed,divorced,secondary,unknown,0,2762.0,0,0,telephone,19,nov,100,1,-1,0,unknown,0
1214,29,blue-collar,single,secondary,unknown,0,336.0,1,0,cellular,4,feb,197,1,-1,0,unknown,0
1215,39,unemployed,married,secondary,unknown,0,270.0,1,0,unknown,3,jun,116,1,-1,0,unknown,0
1216,44,self-employed,single,tertiary,unknown,0,18558.0,1,0,cellular,20,nov,51,1,190,4,other,0
1217,42,self-employed,married,secondary,unknown,0,2812.0,1,0,cellular,21,nov,46,4,171,1,failure,0
1218,32,unemployed,married,secondary,Lisboa,0,11524.0,1,0,cellular,19,nov,289,3,-1,0,unknown,0
1219,41,blue-collar,married,primary,unknown,0,484.0,1,0,cellular,7,jul,321,3,-1,0,unknown,0
1220,31,blue-collar,married,secondary,unknown,0,-190.0,1,1,cellular,8,may,299,3,-1,0,unknown,0
1221,33,technician,divorced,tertiary,unknown,0,39.0,0,0,cellular,19,aug,123,5,-1,0,unknown,0
1222,53,technician,married,secondary,unknown,0,284.0,0,0,cellular,1,jun,781,1,-1,0,unknown,1
1223,57,blue-collar,married,primary,unknown,0,318.0,1,0,unknown,27,may,206,2,-1,0,unknown,0
1224,39,entrepreneur,married,secondary,Amadora,0,283.0,1,0,unknown,26,may,126,2,-1,0,unknown,0
1225,52,self-employed,married,tertiary,unknown,0,5350.0,1,1,cellular,18,nov,68,2,110,4,success,0
1226,37,management,single,tertiary,Lisboa,0,23867.0,0,0,unknown,20,may,188,3,-1,0,unknown,0
1227,38,blue-collar,single,secondary,Amadora,0,0.0,1,0,cellular,21,jul,292,8,-1,0,unknown,0
1228,51,administrator,married,secondary,Porto,0,-229.0,0,0,cellular,9,feb,18,3,12,1,other,0
1229,35,services,married,secondary,Lisboa,0,1218.829242264821,1,0,cellular,12,may,187,1,-1,0,unknown,0
1230,48,technician,single,secondary,unknown,0,2374.0,0,0,cellular,18,jul,83,2,-1,0,unknown,0
1231,48,technician,married,secondary,Porto,0,1526.0,0,0,cellular,6,aug,273,2,-1,0,unknown,0
